day,total_sessions,traffic_source,traffic_medium,device_category
2021-06-10,22,l.facebook.com,referral,mobile
2021-06-10,1343,rtbhouse,cpc,mobile
2021-06-10,13,youtube.com,referral,desktop
2021-06-10,1,m.facebook.com,referral,desktop
2021-06-10,3046,instagram,influencer,mobile
2021-06-10,1,instagram,organic_social,tablet
2021-06-10,1061,rtbhouse,cpc,desktop
2021-06-10,2,google,cpm,tablet
2021-06-10,483,m.facebook.com,referral,mobile
2021-06-10,30,google,cpm,mobile
2021-06-10,248,instagram.com,referral,mobile
2021-06-10,3,m.facebook.com,referral,tablet
2021-06-10,2890,google,cpc,desktop
2021-06-10,12794,google,cpc,mobile
2021-06-10,79,dv360,cpm,desktop
2021-06-10,13,l.instagram.com,referral,desktop
2021-06-10,11,l.facebook.com,referral,desktop
2021-06-10,4,email,crm,tablet
2021-06-10,22541,meta,cpc,mobile
2021-06-10,404,meta,cpc,desktop
2021-06-10,33,instagram,influencer,desktop
2021-06-10,1,instagram,organic_social,desktop
2021-06-11,1179,email,crm,mobile
2021-06-11,1,l.instagram.com,referral,tablet
2021-06-11,1,instagram,organic_social,tablet
2021-06-11,20,l.facebook.com,referral,mobile
2021-06-11,138,instagram,organic_social,mobile
2021-06-11,442,m.facebook.com,referral,mobile
2021-06-11,2090,instagram,influencer,mobile
2021-06-11,7,l.instagram.com,referral,desktop
2021-06-11,1,instagram,organic_social,desktop
2021-06-11,393,meta,cpc,desktop
2021-06-11,6,youtube.com,referral,desktop
2021-06-11,76,dv360,cpm,desktop
2021-06-11,1,l.facebook.com,referral,tablet
2021-06-11,1098,rtbhouse,cpc,desktop
2021-06-11,13,rtbhouse,cpc,tablet
2021-06-11,1,youtube.com,referral,tablet
2021-06-11,29,instagram,influencer,desktop
2021-06-11,350,l.instagram.com,referral,mobile
2021-06-11,2,youtube,organic_social,mobile
2021-06-11,24341,meta,cpc,mobile
2021-06-11,979,email,crm,desktop
2021-06-11,2,instagram,influencer,tablet
2021-06-11,12442,google,cpc,mobile
2021-06-11,17,email,crm,tablet
2021-06-11,12568,google,organic,mobile
2021-06-11,94,meta,cpc,tablet
2021-06-11,7791,google,organic,desktop
2021-06-11,3,m.facebook.com,referral,tablet
2021-06-11,55,google,cpm,mobile
2021-06-11,18,youtube.com,referral,mobile
2021-06-11,1355,rtbhouse,cpc,mobile
2021-06-11,255,instagram.com,referral,mobile
2021-06-11,1,google,cpm,tablet
2021-06-11,215,google,cpc,tablet
2021-06-11,226,google,organic,tablet
2021-06-11,2,youtube,organic_social,tablet
2021-06-11,1,google,cpm,desktop
2021-06-11,1,lm.facebook.com,referral,mobile
2021-06-11,1,youtube,organic_social,desktop
2021-06-11,1,dv360,cpm,mobile
2021-06-11,2607,google,cpc,desktop
2021-06-11,9,l.facebook.com,referral,desktop
2021-06-12,470,m.facebook.com,referral,mobile
2021-06-12,13897,google,cpc,mobile
2021-06-12,1,dv360,cpm,mobile
2021-06-12,7,youtube,organic_social,mobile
2021-06-12,23412,meta,cpc,mobile
2021-06-12,7,google,cpm,tablet
2021-06-12,2,lm.facebook.com,referral,mobile
2021-06-12,13574,google,organic,mobile
2021-06-12,1,youtube,organic_social,desktop
2021-06-12,7,rtbhouse,cpc,tablet
2021-06-12,8,youtube.com,referral,desktop
2021-06-12,186,google,cpm,mobile
2021-06-12,5610,google,organic,desktop
2021-06-12,8,l.facebook.com,referral,desktop
2021-06-12,2,l.instagram.com,referral,tablet
2021-06-12,148,instagram,organic_social,mobile
2021-06-12,34,l.facebook.com,referral,mobile
2021-06-12,205,instagram.com,referral,mobile
2021-06-12,545,email,crm,desktop
2021-06-12,1239,rtbhouse,cpc,mobile
2021-06-12,1,youtube,organic_social,tablet
2021-06-12,19,youtube.com,referral,mobile
2021-06-12,89,meta,cpc,tablet
2021-06-12,969,email,crm,mobile
2021-06-12,1,instagram.com,referral,tablet
2021-06-12,61,dv360,cpm,desktop
2021-06-12,12,email,crm,tablet
2021-06-12,1,google,cpm,desktop
2021-06-12,229,l.instagram.com,referral,mobile
2021-06-12,207,google,organic,tablet
2021-06-12,4,m.facebook.com,referral,tablet
2021-06-12,607,rtbhouse,cpc,desktop
2021-06-12,4,l.instagram.com,referral,desktop
2021-06-12,311,meta,cpc,desktop
2021-06-12,245,google,cpc,tablet
2021-06-12,1,youtube.com,referral,tablet
2021-06-12,21,instagram,influencer,desktop
2021-06-12,1119,instagram,influencer,mobile
2021-06-12,2009,google,cpc,desktop
2021-06-12,2,instagram,organic_social,desktop
2021-06-13,16267,google,organic,mobile
2021-06-13,359,meta,cpc,desktop
2021-06-13,1726,email,crm,mobile
2021-06-13,940,email,crm,desktop
2021-06-13,6,l.facebook.com,referral,desktop
2021-06-13,32381,meta,cpc,mobile
2021-06-13,1768,rtbhouse,cpc,mobile
2021-06-13,21,rtbhouse,cpc,tablet
2021-06-13,578,rtbhouse,cpc,desktop
2021-06-13,1329,instagram,influencer,mobile
2021-06-13,540,instagram,organic_social,mobile
2021-06-13,5,l.instagram.com,referral,tablet
2021-06-13,118,meta,cpc,tablet
2021-06-13,275,instagram.com,referral,mobile
2021-06-13,5,instagram,organic_social,tablet
2021-06-13,2,google,cpm,desktop
2021-06-13,1,lm.facebook.com,referral,mobile
2021-06-13,6,l.instagram.com,referral,desktop
2021-06-13,6,google,cpm,tablet
2021-06-13,72,dv360,cpm,desktop
2021-06-13,27,l.facebook.com,referral,mobile
2021-06-13,16816,google,cpc,mobile
2021-06-13,6,youtube.com,referral,desktop
2021-06-13,1,instagram.com,referral,tablet
2021-06-13,1,dv360,cpm,mobile
2021-06-13,17,youtube.com,referral,mobile
2021-06-13,3,instagram,organic_social,desktop
2021-06-13,262,google,cpc,tablet
2021-06-13,1,youtube,organic_social,mobile
2021-06-13,188,google,cpm,mobile
2021-06-13,582,m.facebook.com,referral,mobile
2021-06-13,288,l.instagram.com,referral,mobile
2021-06-13,1,l.facebook.com,referral,tablet
2021-06-13,1,instagram.com,referral,desktop
2021-06-13,6604,google,organic,desktop
2021-06-13,18,instagram,influencer,desktop
2021-06-13,26,email,crm,tablet
2021-06-13,2,instagram,influencer,tablet
2021-06-13,1,youtube,cpv,mobile
2021-06-13,2387,google,cpc,desktop
2021-06-13,323,google,organic,tablet
2021-06-13,2,youtube,organic_social,desktop
2021-06-13,7,m.facebook.com,referral,tablet
2021-06-14,1,youtube,organic_social,tablet
2021-06-14,4,rtbhouse,cpc,tablet
2021-06-14,300,l.instagram.com,referral,mobile
2021-06-14,8,google,cpm,tablet
2021-06-14,2,l.instagram.com,referral,tablet
2021-06-14,392,meta,cpc,desktop
2021-06-14,21,l.facebook.com,referral,mobile
2021-06-14,1155,rtbhouse,cpc,desktop
2021-06-14,8,google,cpm,desktop
2021-06-14,12495,google,cpc,mobile
2021-06-14,219,google,cpc,tablet
2021-06-14,14,instagram,influencer,desktop
2021-06-14,1,instagram,organic_social,desktop
2021-06-14,7,instagram,organic_social,tablet
2021-06-14,17,l.facebook.com,referral,desktop
2021-06-14,216,google,cpm,mobile
2021-06-14,1189,rtbhouse,cpc,mobile
2021-06-14,13,email,crm,tablet
2021-06-14,2,youtube,organic_social,desktop
2021-06-14,263,instagram.com,referral,mobile
2021-06-14,1,dv360,cpm,mobile
2021-06-14,4,l.instagram.com,referral,desktop
2021-06-14,12,youtube.com,referral,desktop
2021-06-14,13609,google,organic,mobile
2021-06-14,90,dv360,cpm,desktop
2021-06-14,1436,instagram,influencer,mobile
2021-06-14,1,youtube.com,referral,tablet
2021-06-14,2838,google,cpc,desktop
2021-06-14,923,email,crm,mobile
2021-06-14,5,youtube,organic_social,mobile
2021-06-14,914,email,crm,desktop
2021-06-14,86,meta,cpc,tablet
2021-06-14,2,instagram.com,referral,tablet
2021-06-14,469,m.facebook.com,referral,mobile
2021-06-14,19,youtube.com,referral,mobile
2021-06-14,228,google,organic,tablet
2021-06-14,9009,google,organic,desktop
2021-06-14,24061,meta,cpc,mobile
2021-06-14,806,instagram,organic_social,mobile
2021-06-14,5,m.facebook.com,referral,tablet
2021-06-14,3,instagram,influencer,tablet
2021-06-15,1043,rtbhouse,cpc,desktop
2021-06-15,264,l.instagram.com,referral,mobile
2021-06-15,4,youtube,organic_social,mobile
2021-06-15,438,meta,cpc,desktop
2021-06-15,1,lm.facebook.com,referral,mobile
2021-06-15,238,google,cpc,tablet
2021-06-15,3,instagram,organic_social,tablet
2021-06-15,1214,email,crm,mobile
2021-06-15,239,google,organic,tablet
2021-06-15,23,l.facebook.com,referral,mobile
2021-06-15,1,instagram,influencer,tablet
2021-06-15,13,youtube.com,referral,mobile
2021-06-15,1043,instagram,influencer,mobile
2021-06-15,5,google,cpm,tablet
2021-06-15,14,instagram,influencer,desktop
2021-06-15,27083,meta,cpc,mobile
2021-06-15,181,google,cpm,mobile
2021-06-15,2,m.facebook.com,referral,tablet
2021-06-15,1,instagram.com,referral,tablet
2021-06-15,11,l.instagram.com,referral,desktop
2021-06-15,11,youtube.com,referral,desktop
2021-06-15,13605,google,organic,mobile
2021-06-15,1110,rtbhouse,cpc,mobile
2021-06-15,2,l.instagram.com,referral,tablet
2021-06-15,2,dv360,cpm,mobile
2021-06-15,2991,google,cpc,desktop
2021-06-15,8,email,crm,tablet
2021-06-15,111,meta,cpc,tablet
2021-06-15,74,dv360,cpm,desktop
2021-06-15,285,instagram.com,referral,mobile
2021-06-15,14172,google,cpc,mobile
2021-06-15,472,m.facebook.com,referral,mobile
2021-06-15,9,rtbhouse,cpc,tablet
2021-06-15,20,l.facebook.com,referral,desktop
2021-06-15,8702,google,organic,desktop
2021-06-15,815,email,crm,desktop
2021-06-15,491,instagram,organic_social,mobile
2021-06-15,1,youtube,organic_social,desktop
2021-06-16,20,youtube.com,referral,mobile
2021-06-16,5,m.facebook.com,referral,tablet
2021-06-16,1,youtube.com,referral,tablet
2021-06-16,9245,google,organic,desktop
2021-06-16,875,email,crm,mobile
2021-06-16,2,instagram.com,referral,desktop
2021-06-16,822,instagram,influencer,mobile
2021-06-16,1,google,cpm,desktop
2021-06-16,9,youtube.com,referral,desktop
2021-06-16,8,youtube,organic_social,mobile
2021-06-16,732,email,crm,desktop
2021-06-16,1,m.facebook.com,referral,desktop
2021-06-16,519,instagram,organic_social,mobile
2021-06-16,6,l.instagram.com,referral,desktop
2021-06-16,15004,google,cpc,mobile
2021-06-16,1942,rtbhouse,cpc,desktop
2021-06-16,248,instagram.com,referral,mobile
2021-06-16,3,l.instagram.com,referral,tablet
2021-06-16,4,youtube,organic_social,desktop
2021-06-16,453,m.facebook.com,referral,mobile
2021-06-16,1439,rtbhouse,cpc,mobile
2021-06-16,1,instagram,organic_social,desktop
2021-06-16,14357,google,organic,mobile
2021-06-16,19,l.facebook.com,referral,desktop
2021-06-16,16,rtbhouse,cpc,tablet
2021-06-16,1,lm.facebook.com,referral,mobile
2021-06-16,17,instagram,influencer,desktop
2021-06-16,92,google,cpm,mobile
2021-06-16,5,instagram,influencer,tablet
2021-06-16,471,meta,cpc,desktop
2021-06-16,261,google,cpc,tablet
2021-06-16,27477,meta,cpc,mobile
2021-06-16,3,google,cpm,tablet
2021-06-16,100,dv360,cpm,desktop
2021-06-16,195,google,organic,tablet
2021-06-16,14,email,crm,tablet
2021-06-16,222,l.instagram.com,referral,mobile
2021-06-16,27,l.facebook.com,referral,mobile
2021-06-16,122,meta,cpc,tablet
2021-06-16,2,youtube,organic_social,tablet
2021-06-16,4,instagram,organic_social,tablet
2021-06-16,3345,google,cpc,desktop
2021-06-17,111,meta,cpc,tablet
2021-06-17,221,google,organic,tablet
2021-06-17,737,email,crm,desktop
2021-06-17,3114,instagram,influencer,mobile
2021-06-17,836,email,crm,mobile
2021-06-17,578,l.instagram.com,referral,mobile
2021-06-17,25037,meta,cpc,mobile
2021-06-17,70,google,cpm,mobile
2021-06-17,3,m.facebook.com,referral,tablet
2021-06-17,2,youtube.com,referral,tablet
2021-06-17,2924,google,cpc,desktop
2021-06-17,1,instagram.com,referral,desktop
2021-06-17,4,instagram,organic_social,tablet
2021-06-17,1531,rtbhouse,cpc,mobile
2021-06-17,7,email,crm,tablet
2021-06-17,26,l.facebook.com,referral,mobile
2021-06-17,2,instagram.com,referral,tablet
2021-06-17,1,instagram,organic_social,desktop
2021-06-17,14318,google,organic,mobile
2021-06-17,13891,google,cpc,mobile
2021-06-17,24,rtbhouse,cpc,tablet
2021-06-17,243,google,cpc,tablet
2021-06-17,17,youtube.com,referral,mobile
2021-06-17,5,youtube.com,referral,desktop
2021-06-17,17,l.instagram.com,referral,desktop
2021-06-17,426,meta,cpc,desktop
2021-06-17,74,dv360,cpm,desktop
2021-06-17,3,youtube,organic_social,mobile
2021-06-17,774,instagram,organic_social,mobile
2021-06-17,1,youtube,organic_social,tablet
2021-06-17,431,instagram.com,referral,mobile
2021-06-17,3,lm.facebook.com,referral,mobile
2021-06-17,3,l.instagram.com,referral,tablet
2021-06-17,8779,google,organic,desktop
2021-06-17,1508,rtbhouse,cpc,desktop
2021-06-17,3,google,cpm,tablet
2021-06-17,51,instagram,influencer,desktop
2021-06-17,4,instagram,influencer,tablet
2021-06-17,25,l.facebook.com,referral,desktop
2021-06-17,414,m.facebook.com,referral,mobile
2021-06-18,1,google,cpm,desktop
2021-06-18,412,meta,cpc,desktop
2021-06-18,9445,google,organic,desktop
2021-06-18,2,m.facebook.com,referral,tablet
2021-06-18,1,youtube,organic_social,tablet
2021-06-18,1,instagram,organic_social,desktop
2021-06-18,136,google,cpm,mobile
2021-06-18,14,email,crm,tablet
2021-06-18,1,google,cpm,tablet
2021-06-18,11,rtbhouse,cpc,tablet
2021-06-18,69,dv360,cpm,desktop
2021-06-18,1,dv360,cpm,tablet
2021-06-18,1,m.facebook.com,referral,desktop
2021-06-18,260,google,organic,tablet
2021-06-18,17,l.facebook.com,referral,desktop
2021-06-18,23004,meta,cpc,mobile
2021-06-18,314,l.instagram.com,referral,mobile
2021-06-18,254,instagram.com,referral,mobile
2021-06-18,1250,rtbhouse,cpc,desktop
2021-06-18,6396,instagram,influencer,mobile
2021-06-18,787,email,crm,mobile
2021-06-18,14,instagram,influencer,tablet
2021-06-18,17,l.facebook.com,referral,mobile
2021-06-18,158,instagram,influencer,desktop
2021-06-18,16,youtube.com,referral,mobile
2021-06-18,15647,google,organic,mobile
2021-06-18,1,instagram,organic_social,tablet
2021-06-18,10,youtube.com,referral,desktop
2021-06-18,3165,google,cpc,desktop
2021-06-18,876,email,crm,desktop
2021-06-18,14043,google,cpc,mobile
2021-06-18,1322,rtbhouse,cpc,mobile
2021-06-18,407,m.facebook.com,referral,mobile
2021-06-18,2,youtube,organic_social,desktop
2021-06-18,268,google,cpc,tablet
2021-06-18,459,instagram,organic_social,mobile
2021-06-18,5,lm.facebook.com,referral,mobile
2021-06-18,2,youtube,organic_social,mobile
2021-06-18,70,meta,cpc,tablet
2021-06-18,11,l.instagram.com,referral,desktop
2021-06-19,326,meta,cpc,desktop
2021-06-19,2,youtube,organic_social,desktop
2021-06-19,132,google,cpm,mobile
2021-06-19,50,dv360,cpm,desktop
2021-06-19,15986,google,organic,mobile
2021-06-19,2344,google,cpc,desktop
2021-06-19,685,email,crm,mobile
2021-06-19,25,l.facebook.com,referral,desktop
2021-06-19,254,google,cpc,tablet
2021-06-19,23147,meta,cpc,mobile
2021-06-19,4,youtube,organic_social,mobile
2021-06-19,1,m.facebook.com,referral,desktop
2021-06-19,15,l.instagram.com,referral,desktop
2021-06-19,2,google,cpm,tablet
2021-06-19,84,meta,cpc,tablet
2021-06-19,253,google,organic,tablet
2021-06-19,14906,google,cpc,mobile
2021-06-19,21,youtube.com,referral,mobile
2021-06-19,6363,google,organic,desktop
2021-06-19,6,m.facebook.com,referral,tablet
2021-06-19,4,google,cpm,desktop
2021-06-19,1387,rtbhouse,cpc,mobile
2021-06-19,340,instagram.com,referral,mobile
2021-06-19,17,l.facebook.com,referral,mobile
2021-06-19,2,instagram,organic_social,tablet
2021-06-19,472,m.facebook.com,referral,mobile
2021-06-19,459,l.instagram.com,referral,mobile
2021-06-19,517,instagram,organic_social,mobile
2021-06-19,4711,instagram,influencer,mobile
2021-06-19,3,l.instagram.com,referral,tablet
2021-06-19,62,instagram,influencer,desktop
2021-06-19,2,instagram,influencer,tablet
2021-06-19,482,email,crm,desktop
2021-06-19,11,email,crm,tablet
2021-06-19,14,rtbhouse,cpc,tablet
2021-06-19,849,rtbhouse,cpc,desktop
2021-06-19,13,youtube.com,referral,desktop
2021-06-19,2,instagram.com,referral,tablet
2021-06-20,27,l.facebook.com,referral,desktop
2021-06-20,8,m.facebook.com,referral,tablet
2021-06-20,15,l.instagram.com,referral,desktop
2021-06-20,12,youtube.com,referral,desktop
2021-06-20,17314,google,cpc,mobile
2021-06-20,1,instagram,organic_social,desktop
2021-06-20,1496,email,crm,mobile
2021-06-20,510,m.facebook.com,referral,mobile
2021-06-20,1083,instagram,organic_social,mobile
2021-06-20,412,google,organic,tablet
2021-06-20,112,meta,cpc,tablet
2021-06-20,202,google,cpm,mobile
2021-06-20,4,instagram,organic_social,tablet
2021-06-20,60,dv360,cpm,desktop
2021-06-20,1,instagram.com,referral,tablet
2021-06-20,2695,google,cpc,desktop
2021-06-20,672,rtbhouse,cpc,desktop
2021-06-20,28060,meta,cpc,mobile
2021-06-20,8073,instagram,influencer,mobile
2021-06-20,1,youtube,cpv,mobile
2021-06-20,13,email,crm,tablet
2021-06-20,391,l.instagram.com,referral,mobile
2021-06-20,18,rtbhouse,cpc,tablet
2021-06-20,1699,rtbhouse,cpc,mobile
2021-06-20,300,meta,cpc,desktop
2021-06-20,642,email,crm,desktop
2021-06-20,18,l.facebook.com,referral,mobile
2021-06-20,18,youtube.com,referral,mobile
2021-06-20,6,youtube,organic_social,mobile
2021-06-20,4,youtube,organic_social,desktop
2021-06-20,2,dv360,cpm,mobile
2021-06-20,94,instagram,influencer,desktop
2021-06-20,18579,google,organic,mobile
2021-06-20,2,lm.facebook.com,referral,mobile
2021-06-20,329,instagram.com,referral,mobile
2021-06-20,14,google,cpm,tablet
2021-06-20,13,instagram,influencer,tablet
2021-06-20,7424,google,organic,desktop
2021-06-20,324,google,cpc,tablet
2021-06-21,1231,rtbhouse,cpc,mobile
2021-06-21,1,lm.facebook.com,referral,mobile
2021-06-21,1156,email,crm,desktop
2021-06-21,259,google,organic,tablet
2021-06-21,105,instagram,influencer,desktop
2021-06-21,2,instagram,organic_social,tablet
2021-06-21,20,email,crm,tablet
2021-06-21,16,google,cpm,tablet
2021-06-21,17,l.facebook.com,referral,mobile
2021-06-21,14873,google,cpc,mobile
2021-06-21,500,instagram,organic_social,mobile
2021-06-21,78,dv360,cpm,desktop
2021-06-21,16,l.facebook.com,referral,desktop
2021-06-21,258,google,cpc,tablet
2021-06-21,3670,google,cpc,desktop
2021-06-21,27203,meta,cpc,mobile
2021-06-21,13,l.instagram.com,referral,desktop
2021-06-21,1217,rtbhouse,cpc,desktop
2021-06-21,313,l.instagram.com,referral,mobile
2021-06-21,1,l.facebook.com,referral,tablet
2021-06-21,3,youtube,organic_social,tablet
2021-06-21,1,youtube,organic_social,desktop
2021-06-21,3,youtube,organic_social,mobile
2021-06-21,1,dv360,cpm,mobile
2021-06-21,173,google,cpm,mobile
2021-06-21,1913,email,crm,mobile
2021-06-21,462,m.facebook.com,referral,mobile
2021-06-21,7,youtube.com,referral,desktop
2021-06-21,403,meta,cpc,desktop
2021-06-21,3,m.facebook.com,referral,desktop
2021-06-21,9,instagram,influencer,tablet
2021-06-21,3,google,cpm,desktop
2021-06-21,1,l.instagram.com,referral,tablet
2021-06-21,16123,google,organic,mobile
2021-06-21,6458,instagram,influencer,mobile
2021-06-21,239,instagram.com,referral,mobile
2021-06-21,85,meta,cpc,tablet
2021-06-21,2,m.facebook.com,referral,tablet
2021-06-21,10566,google,organic,desktop
2021-06-21,15,youtube.com,referral,mobile
2021-06-21,5,rtbhouse,cpc,tablet
2021-06-22,5,instagram,organic_social,tablet
2021-06-22,1,instagram,organic_social,desktop
2021-06-22,1,m.facebook.com,referral,desktop
2021-06-22,20,l.facebook.com,referral,desktop
2021-06-22,30,l.facebook.com,referral,mobile
2021-06-22,2,youtube,organic_social,desktop
2021-06-22,5,youtube.com,referral,desktop
2021-06-22,5437,instagram,influencer,mobile
2021-06-22,15,l.instagram.com,referral,desktop
2021-06-22,14876,google,organic,mobile
2021-06-22,258,l.instagram.com,referral,mobile
2021-06-22,6,youtube,organic_social,mobile
2021-06-22,28,google,cpm,mobile
2021-06-22,336,m.facebook.com,referral,mobile
2021-06-22,793,rtbhouse,cpc,mobile
2021-06-22,93,meta,cpc,tablet
2021-06-22,81,dv360,cpm,desktop
2021-06-22,1,instagram.com,referral,tablet
2021-06-22,696,rtbhouse,cpc,desktop
2021-06-22,1,youtube.com,referral,tablet
2021-06-22,13875,google,cpc,mobile
2021-06-22,230,google,organic,tablet
2021-06-22,1,youtube,cpv,mobile
2021-06-22,9801,google,organic,desktop
2021-06-22,2,rtbhouse,cpc,tablet
2021-06-22,214,instagram.com,referral,mobile
2021-06-22,11,instagram,influencer,tablet
2021-06-22,867,email,crm,desktop
2021-06-22,1,youtube,organic_social,tablet
2021-06-22,3467,google,cpc,desktop
2021-06-22,76,instagram,influencer,desktop
2021-06-22,9,email,crm,tablet
2021-06-22,1,lm.facebook.com,referral,mobile
2021-06-22,226,google,cpc,tablet
